chunk_id,document_id,chunk_order,section_id,section_title,chunk_type,chunk_text,page_start,page_end,char_count,tag_regulatory,tag_privacy,tag_advertising,case_tag_advertising,case_tag_privacy,case_tag_medical_device,case_tag_health_functional_food,effective_date,status,source_url,local_file_path
kr-pipa-decree-20260519__0049,kr-pipa-decree-20260519,49,제29조의12,제29조의12(국외 이전 중지 명령에 대한 이의 제기),ARTICLE,"제29조의12(국외 이전 중지 명령에 대한 이의 제기) ① 법 제28조의9제2항에 따라 이의를 제기하려는 자는 같은 조 제
1항에 따른 국외 이전 중지 명령을 받은 날부터 7일 이내에 보호위원회가 정하는 이의신청서에 이의신청 사유를 증
명할 수 있는 서류를 첨부하여 보호위원회에 제출해야 한다.
② 보호위원회는 제1항에 따라 이의신청서를 제출받은 날부터 30일 이내에 그 처리결과를 해당 개인정보처리자에
게 문서로 알려야 한다.
③ 제1항 및 제2항에서 규정한 사항 외에 이의 제기의 절차 등에 관하여 필요한 사항은 보호위원회가 정하여 고시
한다.
[본조신설 2023. 9. 12.]
제5장 개인정보의 안전한 관리

개인정보 보호법 시행령",17,18,357,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0050,kr-pipa-decree-20260519,50,제30조,제30조(개인정보의 안전성 확보 조치),ARTICLE,"제30조(개인정보의 안전성 확보 조치) ① 개인정보처리자는 법 제29조에 따라 다음 각 호의 안전성 확보 조치를 해야
한다. <개정 2023. 9. 12.>
1. 개인정보의 안전한 처리를 위한 다음 각 목의 내용을 포함하는 내부 관리계획의 수립ㆍ시행 및 점검
가. 법 제28조제1항에 따른 개인정보취급자(이하 “개인정보취급자”라 한다)에 대한 관리ㆍ감독 및 교육에 관한 사
항
나. 법 제31조에 따른 개인정보 보호책임자의 지정 등 개인정보 보호 조직의 구성ㆍ운영에 관한 사항
다. 제2호부터 제8호까지의 규정에 따른 조치를 이행하기 위하여 필요한 세부 사항
2. 개인정보에 대한 접근 권한을 제한하기 위한 다음 각 목의 조치
가. 데이터베이스시스템 등 개인정보를 처리할 수 있도록 체계적으로 구성한 시스템(이하 “개인정보처리시스템
”이라 한다)에 대한 접근 권한의 부여ㆍ변경ㆍ말소 등에 관한 기준의 수립ㆍ시행
나. 정당한 권한을 가진 자에 의한 접근인지를 확인하기 위해 필요한 인증수단 적용 기준의 설정 및 운영
다. 그 밖에 개인정보에 대한 접근 권한을 제한하기 위하여 필요한 조치
3. 개인정보에 대한 접근을 통제하기 위한 다음 각 목의 조치
가. 개인정보처리시스템에 대한 침입을 탐지하고 차단하기 위하여 필요한 조치
나. 개인정보처리시스템에 접속하는 개인정보취급자의 컴퓨터 등으로서 보호위원회가 정하여 고시하는 기준에
해당하는 컴퓨터 등에 대한 인터넷망의 차단. 다만, 전년도 말 기준 직전 3개월 간 그 개인정보가 저장ㆍ관리
되고 있는 「정보통신망 이용촉진 및 정보보호 등에 관한 법률」 제2조제1항제4호에 따른 이용자 수가 일일평
균 100만명 이상인 개인정보처리자만 해당한다.
다. 그 밖에 개인정보에 대한 접근을 통제하기 위하여 필요한 조치
4. 개인정보를 안전하게 저장ㆍ전송하는데 필요한 다음 각 목의 조치
가. 비밀번호의 일방향 암호화 저장 등 인증정보의 암호화 저장 또는 이에 상응하는 조치
나. 주민등록번호 등 보호위원회가 정하여 고시하는 정보의 암호화 저장 또는 이에 상응하는 조치
다. 「정보통신망 이용촉진 및 정보보호 등에 관한 법률」 제2조제1항제1호에 따른 정보통신망을 통하여 정보주체
의 개인정보 또는 인증정보를 송신ㆍ수신하는 경우 해당 정보의 암호화 또는 이에 상응하는 조치
라. 그 밖에 암호화 또는 이에 상응하는 기술을 이용한 보안조치
5. 개인정보 침해사고 발생에 대응하기 위한 접속기록의 보관 및 위조ㆍ변조 방지를 위한 다음 각 목의 조치
가. 개인정보처리시스템에 접속한 자의 접속일시, 처리내역 등 접속기록의 저장ㆍ점검 및 이의 확인ㆍ감독
나. 개인정보처리시스템에 대한 접속기록의 안전한 보관
다. 그 밖에 접속기록 보관 및 위조ㆍ변조 방지를 위하여 필요한 조치
6. 개인정보처리시스템 및 개인정보취급자가 개인정보 처리에 이용하는 정보기기에 대해 컴퓨터바이러스, 스파이웨
어, 랜섬웨어 등 악성프로그램의 침투 여부를 항시 점검ㆍ치료할 수 있도록 하는 등의 기능이 포함된 프로그램의
설치ㆍ운영과 주기적 갱신ㆍ점검 조치
7. 개인정보의 안전한 보관을 위한 보관시설의 마련 또는 잠금장치의 설치 등 물리적 조치
8. 그 밖에 개인정보의 안전성 확보를 위하여 필요한 조치
② 보호위원회는 개인정보처리자가 제1항에 따른 안전성 확보 조치를 하도록 시스템을 구축하는 등 필요한 지원을
할 수 있다.<개정 2013. 3. 23., 2014. 11. 19., 2017. 7. 26., 2020. 8. 4.>
③ 제1항에 따른 안전성 확보 조치에 관한 세부 기준은 보호위원회가 정하여 고시한다.<개정 2013. 3. 23., 2014.
11. 19., 2017. 7. 26., 2020. 8. 4.>",18,18,1806,true,true,false,false,true,true,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0051,kr-pipa-decree-20260519,51,제30조의2,제30조의2(공공시스템 운영기관 등의 개인정보 안전성 확보 조치 등),ARTICLE,"제30조의2(공공시스템 운영기관 등의 개인정보 안전성 확보 조치 등) ① 개인정보의 처리 규모, 접근 권한을 부여받은
개인정보취급자의 수 등 보호위원회가 고시하는 기준에 해당하는 개인정보처리시스템(이하 “공공시스템”이라 한다
)을 운영하는 공공기관(이하 “공공시스템운영기관”이라 한다)은 법 제29조에 따라 이 영 제30조의 안전성 확보 조치
외에 다음 각 호의 조치를 추가로 해야 한다. <개정 2024. 3. 12.>

개인정보 보호법 시행령
1. 제30조제1항제1호에 따른 내부 관리계획에 공공시스템별로 작성한 안전성 확보 조치를 포함할 것
2. 공공시스템에 접속하여 개인정보를 처리하는 기관(이하 이 조에서 “공공시스템이용기관”이라 한다)이 정당한 권
한을 가진 개인정보취급자에게 접근 권한을 부여ㆍ변경ㆍ말소 등을 할 수 있도록 하는 등 접근 권한의 안전한 관
리를 위해 필요한 조치
3. 개인정보에 대한 불법적인 접근 및 침해사고 방지를 위한 공공시스템 접속기록의 저장ㆍ분석ㆍ점검ㆍ관리 등의
조치
② 공공시스템운영기관 및 공공시스템이용기관은 정당한 권한 없이 또는 허용된 권한을 초과하여 개인정보에 접근
한 사실이 확인되는 경우에는 지체 없이 정보주체에게 해당 사실과 피해 예방 등을 위해 필요한 사항을 통지해야
한다. 이 경우 다음 각 호의 어느 하나에 해당하는 경우에는 통지를 한 것으로 본다.
1. 법 제34조제1항에 따라 정보주체에게 개인정보의 분실ㆍ도난ㆍ유출에 대하여 통지한 경우
2. 다른 법령에 따라 정보주체에게 개인정보에 접근한 사실과 피해 예방 등을 위해 필요한 사항을 통지한 경우
③ 공공시스템운영기관(공공시스템을 개발하여 배포하는 공공기관이 따로 있는 경우에는 그 공공기관을 포함한다.
이하 이 조에서 같다)은 해당 공공시스템의 규모와 특성, 해당 공공시스템이용기관의 수 등을 고려하여 개인정보의
안전한 관리에 관련된 업무를 전담하는 부서를 지정하여 운영하거나 전담인력을 배치해야 한다.
④ 공공시스템운영기관은 공공시스템별로 해당 공공시스템을 총괄하여 관리하는 부서의 장을 관리책임자로 지정
해야 한다. 다만, 해당 공공시스템을 총괄하여 관리하는 부서가 없을 때에는 업무 관련성 및 수행능력 등을 고려하
여 해당 공공시스템운영기관의 관련 부서의 장 중에서 관리책임자를 지정해야 한다.
⑤ 공공시스템운영기관은 공공시스템의 안전성 확보 조치 이행상황 점검 및 개선에 관한 사항을 협의하기 위하여
다음 각 호의 기관으로 구성되는 공공시스템운영협의회를 공공시스템별로 설치ㆍ운영해야 한다. 다만, 하나의 공공
기관이 2개 이상의 공공시스템을 운영하는 경우에는 공공시스템운영협의회를 통합하여 설치ㆍ운영할 수 있다.
1. 공공시스템운영기관
2. 공공시스템의 운영을 위탁하는 경우 해당 수탁자
3. 공공시스템운영기관이 필요하다고 인정하는 공공시스템이용기관
⑥ 보호위원회는 공공시스템운영기관이 개인정보의 안전성 확보 조치를 이행하는데 필요한 지원을 할 수 있다.
⑦ 제1항부터 제6항까지에서 규정한 사항 외에 공공시스템운영기관 등의 개인정보의 안전성 확보 조치에 필요한
사항은 보호위원회가 정하여 고시한다.
[본조신설 2023. 9. 12.]",18,19,1542,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0052,kr-pipa-decree-20260519,52,제31조,제31조(개인정보 처리방침의 내용 및 공개방법 등),ARTICLE,"제31조(개인정보 처리방침의 내용 및 공개방법 등) ① 법 제30조제1항제8호에서 “대통령령으로 정한 사항”이란 다음
각 호의 사항을 말한다. <개정 2016. 9. 29., 2020. 8. 4., 2023. 9. 12., 2024. 3. 12.>
1. 처리하는 개인정보의 항목
2. 법 제28조의8제1항 각 호에 따라 개인정보를 국외로 이전하는 경우 국외 이전의 근거와 같은 조 제2항 각 호의
사항
3. 제30조에 따른 개인정보의 안전성 확보 조치에 관한 사항
4. 국외에서 국내 정보주체의 개인정보를 직접 수집하여 처리하는 경우 개인정보를 처리하는 국가명
② 개인정보처리자는 법 제30조제2항에 따라 수립하거나 변경한 개인정보 처리방침을 개인정보처리자의 인터넷
홈페이지에 지속적으로 게재하여야 한다.
③ 제2항에 따라 인터넷 홈페이지에 게재할 수 없는 경우에는 다음 각 호의 어느 하나 이상의 방법으로 수립하거나
변경한 개인정보 처리방침을 공개하여야 한다.<개정 2023. 9. 12.>
1. 개인정보처리자의 사업장등의 보기 쉬운 장소에 게시하는 방법
2. 관보(개인정보처리자가 공공기관인 경우만 해당한다)나 개인정보처리자의 사업장등이 있는 시ㆍ도 이상의 지역
을 주된 보급지역으로 하는 「신문 등의 진흥에 관한 법률」 제2조제1호가목ㆍ다목 및 같은 조 제2호에 따른 일반
일간신문, 일반주간신문 또는 인터넷신문에 싣는 방법

개인정보 보호법 시행령
3. 같은 제목으로 연 2회 이상 발행하여 정보주체에게 배포하는 간행물ㆍ소식지ㆍ홍보지 또는 청구서 등에 지속적
으로 싣는 방법
4. 재화나 서비스를 제공하기 위하여 개인정보처리자와 정보주체가 작성한 계약서 등에 실어 정보주체에게 발급하
는 방법",19,20,839,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0053,kr-pipa-decree-20260519,53,제31조의2,제31조의2(개인정보 처리방침의 평가 대상 및 절차),ARTICLE,"제31조의2(개인정보 처리방침의 평가 대상 및 절차) ① 보호위원회는 법 제30조의2제1항에 따라 개인정보 처리방침을
평가하는 경우 다음 각 호의 사항을 종합적으로 고려하여 평가 대상을 선정한다. <개정 2024. 3. 12.>
1. 개인정보처리자의 유형 및 매출액(매출액을 산정하지 않는 경우에는 「법인세법」 제4조제3항제1호에 따른 수익
사업에서 생기는 소득을 말하며, 이하 제32조 및 제48조의7에서 “매출액등”이라 한다) 규모
2. 민감정보 및 고유식별정보 등 처리하는 개인정보의 유형 및 규모
3. 개인정보 처리의 법적 근거 및 방식
4. 법 위반행위 발생 여부
5. 아동ㆍ청소년 등 정보주체의 특성
② 보호위원회는 제1항에 따라 평가 대상 개인정보 처리방침을 선정한 경우에는 평가 개시 10일 전까지 해당 개인
정보처리자에게 평가 내용ㆍ일정 및 절차 등이 포함된 평가계획을 통보해야 한다.
③ 보호위원회는 법 제30조의2에 따른 개인정보 처리방침의 평가에 필요한 경우에는 해당 개인정보처리자에게 의
견을 제출하도록 요청할 수 있다.
④ 보호위원회는 법 제30조의2에 따라 개인정보 처리방침을 평가한 후 그 결과를 지체 없이 해당 개인정보처리자
에게 통보해야 한다.
⑤ 제1항부터 제4항까지에서 규정한 사항 외에 개인정보 처리방침 평가를 위한 세부적인 대상 선정 기준과 절차는
보호위원회가 정하여 고시한다.
[본조신설 2023. 9. 12.]",20,20,701,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0054,kr-pipa-decree-20260519,54,제32조,제32조(개인정보 보호책임자의 업무 및 지정요건 등),ARTICLE,"제32조(개인정보 보호책임자의 업무 및 지정요건 등) ① 법 제31조제1항 단서에서 “종업원 수, 매출액 등이 대통령령으
로 정하는 기준에 해당하는 개인정보처리자”란 「소상공인기본법」 제2조제1항에 따른 소상공인에 해당하는 개인정
보처리자를 말한다. <신설 2024. 3. 12.>
② 법 제31조제3항제7호에서 “대통령령으로 정한 업무”란 다음 각 호와 같다.<개정 2024. 3. 12.>
1. 법 제30조에 따른 개인정보 처리방침의 수립ㆍ변경 및 시행
2. 개인정보 처리와 관련된 인적ㆍ물적 자원 및 정보의 관리
3. 처리 목적이 달성되거나 보유기간이 지난 개인정보의 파기
③ 개인정보처리자는 법 제31조제1항에 따라 개인정보 보호책임자를 지정하려는 경우에는 다음 각 호의 구분에 따
라 지정한다.<개정 2016. 7. 22., 2024. 3. 12.>
1. 공공기관: 다음 각 목의 구분에 따른 기준에 해당하는 공무원 등
가. 국회, 법원, 헌법재판소, 중앙선거관리위원회의 행정사무를 처리하는 기관 및 중앙행정기관: 고위공무원단에
속하는 공무원(이하 “고위공무원”이라 한다) 또는 그에 상당하는 공무원
나. 가목 외에 정무직공무원을 장(長)으로 하는 국가기관: 3급 이상 공무원(고위공무원을 포함한다) 또는 그에 상
당하는 공무원
다. 가목 및 나목 외에 고위공무원, 3급 공무원 또는 그에 상당하는 공무원 이상의 공무원을 장으로 하는 국가기
관: 4급 이상 공무원 또는 그에 상당하는 공무원
라. 가목부터 다목까지의 규정에 따른 국가기관 외의 국가기관(소속 기관을 포함한다): 해당 기관의 개인정보 처
리 관련 업무를 담당하는 부서의 장
마. 시ㆍ도 및 시ㆍ도 교육청: 3급 이상 공무원 또는 그에 상당하는 공무원
바. 시ㆍ군 및 자치구: 4급 이상 공무원 또는 그에 상당하는 공무원
사. 제2조제5호에 따른 각급 학교: 해당 학교의 행정사무를 총괄하는 사람. 다만, 제4항제2호에 해당하는 경우에
는 교직원을 말한다.

개인정보 보호법 시행령
아. 가목부터 사목까지의 규정에 따른 기관 외의 공공기관: 개인정보 처리 관련 업무를 담당하는 부서의 장. 다만,
개인정보 처리 관련 업무를 담당하는 부서의 장이 2명 이상인 경우에는 해당 공공기관의 장이 지명하는 부서
의 장이 된다.
2. 공공기관 외의 개인정보처리자: 다음 각 목의 어느 하나에 해당하는 사람
가. 사업주 또는 대표자
나. 임원(임원이 없는 경우에는 개인정보 처리 관련 업무를 담당하는 부서의 장)
④ 다음 각 호의 어느 하나에 해당하는 개인정보처리자(공공기관의 경우에는 제2조제2호부터 제5호까지에 해당하
는 경우로 한정한다)는 제3항 각 호의 구분에 따른 사람 중 별표 1에서 정하는 요건을 갖춘 사람을 개인정보 보호책
임자로 지정해야 한다.<개정 2024. 3. 12.>
1. 연간 매출액등이 1,500억원 이상인 자로서 다음 각 목의 어느 하나에 해당하는 자(제2조제5호에 따른 각급 학교
및 「의료법」 제3조에 따른 의료기관은 제외한다)
가. 5만명 이상의 정보주체에 관하여 민감정보 또는 고유식별정보를 처리하는 자
나. 100만명 이상의 정보주체에 관하여 개인정보를 처리하는 자
2. 직전 연도 12월 31일 기준으로 재학생 수(대학원 재학생 수를 포함한다)가 2만명 이상인 「고등교육법」 제2조에
따른 학교
3. 「의료법」 제3조의4에 따른 상급종합병원
4. 공공시스템운영기관
⑤ 보호위원회는 개인정보 보호책임자가 법 제31조제3항의 업무를 원활히 수행할 수 있도록 개인정보 보호책임자
에 대한 교육과정을 개설ㆍ운영하는 등 지원을 할 수 있다.<개정 2013. 3. 23., 2014. 11. 19., 2017. 7. 26., 2020. 8.
4., 2024. 3. 12.>
⑥ 개인정보처리자(법 제31조제2항에 따라 사업주 또는 대표자가 개인정보 보호책임자가 되는 경우는 제외한다)는
법 제31조제6항에 따른 개인정보 보호책임자의 독립성 보장을 위해 다음 각 호의 사항을 준수해야 한다.<신설
2024. 3. 12.>
1. 개인정보 처리와 관련된 정보에 대한 개인정보 보호책임자의 접근 보장
2. 개인정보 보호책임자가 개인정보 보호 계획의 수립ㆍ시행 및 그 결과에 관하여 정기적으로 대표자 또는 이사회
에 직접 보고할 수 있는 체계의 구축
3. 개인정보 보호책임자의 업무 수행에 적합한 조직체계의 마련 및 인적ㆍ물적 자원의 제공",20,21,2136,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0055,kr-pipa-decree-20260519,55,제32조의2,제32조의2(개인정보 보호책임자 협의회의 사업 범위 등),ARTICLE,"제32조의2(개인정보 보호책임자 협의회의 사업 범위 등) ① 법 제31조제7항에서 “대통령령으로 정하는 공동의 사업”이
란 다음 각 호의 사업을 말한다.
1. 개인정보처리자의 개인정보 보호 강화를 위한 정책의 조사, 연구 및 수립 지원
2. 개인정보 침해사고 분석 및 대책 연구
3. 개인정보 보호책임자 지정ㆍ운영, 업무 수행 현황 등 실태 파악 및 제도 개선을 위한 연구
4. 개인정보 보호책임자 교육 등 개인정보 보호책임자의 개인정보 보호 역량 및 전문성 향상
5. 개인정보 보호책임자의 업무와 관련된 국내외 주요 동향의 조사, 분석 및 공유
6. 그 밖에 개인정보처리시스템 등의 안전한 관리를 위해 필요한 사업
② 보호위원회는 법 제31조제8항에 따라 예산의 범위에서 개인정보 보호책임자 협의회의 운영과 사업에 필요한 행
정적ㆍ기술적 지원을 할 수 있다.
[본조신설 2024. 3. 12.]
[종전 제32조의2는 제32조의3으로 이동 <2024. 3. 12.>]",21,21,485,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0056,kr-pipa-decree-20260519,56,제32조의3,제32조의3(국내대리인 지정 대상자의 범위 등),ARTICLE,"제32조의3(국내대리인 지정 대상자의 범위 등) ① 법 제31조의2제1항 각 호 외의 부분 전단에서 “대통령령으로 정하는
자”란 다음 각 호의 어느 하나에 해당하는 자를 말한다.
1. 전년도(법인인 경우에는 전 사업연도를 말한다) 전체 매출액이 1조원 이상인 자

개인정보 보호법 시행령
2. 전년도 말 기준 직전 3개월 간 그 개인정보가 저장ㆍ관리되고 있는 국내 정보주체의 수가 일일평균 100만명 이
상인 자
3. 법 제63조제1항에 따라 관계 물품ㆍ서류 등 자료의 제출을 요구받은 자로서 국내대리인을 지정할 필요가 있다고
보호위원회가 심의ㆍ의결한 자
② 제1항제1호에 따른 전체 매출액은 전년도 평균환율을 적용하여 원화로 환산한 금액을 기준으로 한다.
③ 법 제31조의2제2항제2호에서 “대통령령으로 정하는 법인”이란 다음 각 호의 어느 하나에 해당하는 법인을 말한
다.<신설 2025. 9. 23.>
1. 해당 개인정보처리자가 대표이사를 임면하거나 임원의 100분의 50 이상을 선임하거나 선임할 수 있는 법인
2. 해당 개인정보처리자가 발행주식총수 또는 출자총액의 100분의 30 이상을 출자한 법인
④ 법 제31조의2제1항에 따라 국내대리인을 지정한 개인정보처리자는 같은 조 제3항에 따라 국내대리인이 업무를
충실히 수행하도록 다음 각 호에 따라 관리ㆍ감독해야 한다.<신설 2025. 9. 23.>
1. 국내대리인에 대하여 연 1회 이상 국내대리인의 업무에 대한 교육 실시
2. 다음 각 목의 사항에 대한 점검
가. 국내대리인이 업무수행에 대한 계획을 수립하였는지 여부
나. 국내대리인이 업무수행에 대한 계획을 이행하였는지 여부
다. 나목에 따른 계획 이행 여부 점검 결과 개선이 필요한 사항을 개선하였는지 여부
[본조신설 2023. 9. 12.]
[제목개정 2025. 9. 23.]
[제32조의2에서 이동 <2024. 3. 12.>]",21,22,921,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0057,kr-pipa-decree-20260519,57,제33조,제33조(개인정보파일의 등록사항 등),ARTICLE,"제33조(개인정보파일의 등록사항 등) ① 법 제32조제1항제7호에서 “대통령령으로 정하는 사항”이란 다음 각 호의 사항
을 말한다. <개정 2023. 9. 12.>
1. 개인정보파일을 운용하는 공공기관의 명칭
2. 개인정보파일로 보유하고 있는 개인정보의 정보주체 수
3. 해당 공공기관에서 개인정보 처리 관련 업무를 담당하는 부서
4. 제41조에 따른 개인정보의 열람 요구를 접수ㆍ처리하는 부서
5. 개인정보파일의 개인정보 중 법 제35조제4항에 따라 열람을 제한하거나 거절할 수 있는 개인정보의 범위 및 제
한 또는 거절 사유
② 법 제32조제2항제4호에서 “대통령령으로 정하는 개인정보파일”이란 다음 각 호의 어느 하나에 해당하는 개인정
보파일을 말한다.<신설 2023. 9. 12.>
1. 회의 참석 수당 지급, 자료ㆍ물품의 송부, 금전의 정산 등 단순 업무 수행을 위해 운영되는 개인정보파일로서 지
속적 관리 필요성이 낮은 개인정보파일
2. 공중위생 등 공공의 안전과 안녕을 위하여 긴급히 필요한 경우로서 일시적으로 처리되는 개인정보파일
3. 그 밖에 일회적 업무 처리만을 위해 수집된 개인정보파일로서 저장되거나 기록되지 않는 개인정보파일
[제목개정 2023. 9. 12.]",22,22,605,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0058,kr-pipa-decree-20260519,58,제34조,제34조(개인정보파일의 등록 및 공개 등),ARTICLE,"제34조(개인정보파일의 등록 및 공개 등) ① 개인정보파일(법 제32조제2항 및 이 영 제33조제2항에 따른 개인정보파일
은 제외한다. 이하 이 조에서 같다)을 운용하는 공공기관의 장은 그 운용을 시작한 날부터 60일 이내에 보호위원회가
정하여 고시하는 바에 따라 보호위원회에 법 제32조제1항 및 이 영 제33조제1항에 따른 등록사항(이하 “등록사항
”이라 한다)의 등록을 신청하여야 한다. 등록 후 등록한 사항이 변경된 경우에도 또한 같다. <개정 2013. 3. 23.,
2014. 11. 19., 2017. 7. 26., 2020. 8. 4., 2023. 9. 12.>
② 보호위원회는 법 제32조제4항에 따라 개인정보파일의 등록 현황을 공개하는 경우 이를 보호위원회가 구축하는
인터넷 사이트에 게재해야 한다.<개정 2013. 3. 23., 2014. 11. 19., 2017. 7. 26., 2020. 8. 4., 2023. 9. 12.>
③ 보호위원회는 제1항에 따른 개인정보파일의 등록사항을 등록하거나 변경하는 업무를 전자적으로 처리할 수 있
도록 시스템을 구축ㆍ운영할 수 있다.<개정 2013. 3. 23., 2014. 11. 19., 2017. 7. 26., 2020. 8. 4.>

개인정보 보호법 시행령",22,23,628,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0059,kr-pipa-decree-20260519,59,제34조의2,제34조의2(개인정보 보호 인증의 기준ㆍ방법ㆍ절차 등),ARTICLE,"제34조의2(개인정보 보호 인증의 기준ㆍ방법ㆍ절차 등) ① 보호위원회는 제30조제1항 각 호의 사항을 고려하여 개인
정보 보호의 관리적ㆍ기술적ㆍ물리적 보호대책의 수립 등을 포함한 법 제32조의2제1항에 따른 인증의 기준을 정하
여 고시한다. <개정 2017. 7. 26., 2020. 8. 4., 2023. 9. 12.>
② 법 제32조의2제1항 따라 개인정보 보호의 인증을 받으려는 자(이하 이 조 및 제34조의3에서 “신청인”이라 한다
)는 다음 각 호의 사항이 포함된 개인정보 보호 인증신청서(전자문서로 된 신청서를 포함한다)를 제34조의6에 따른
개인정보 보호 인증 전문기관(이하 “인증기관”이라 한다)에 제출하여야 한다.<개정 2024. 3. 12.>
1. 인증 대상 개인정보 처리시스템의 목록
2. 개인정보 관리체계를 수립ㆍ운영하는 방법과 절차
3. 개인정보 관리체계 및 보호대책 구현과 관련되는 문서 목록
③ 인증기관은 제2항에 따른 인증신청서를 받은 경우에는 신청인과 인증의 범위 및 일정 등에 관하여 협의하여야
한다.
④ 법 제32조의2제1항에 따른 개인정보 보호 인증심사는 제34조의8에 따른 개인정보 보호 인증심사원이 서면심사
또는 현장심사의 방법으로 실시한다.
⑤ 인증기관은 제4항에 따른 인증심사의 결과를 심의하기 위하여 정보보호에 관한 학식과 경험이 풍부한 사람을 위
원으로 하는 인증위원회를 설치ㆍ운영하여야 한다.
⑥ 제1항부터 제5항까지에서 규정한 사항 외에 인증신청, 인증심사, 인증위원회의 설치ㆍ운영 및 인증서의 발급 등
개인정보 보호 인증에 필요한 세부사항은 보호위원회가 정하여 고시한다.<개정 2017. 7. 26., 2020. 8. 4.>
[본조신설 2016. 7. 22.]",23,23,846,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0060,kr-pipa-decree-20260519,60,제34조의3,제34조의3(개인정보 보호 인증의 수수료),ARTICLE,"제34조의3(개인정보 보호 인증의 수수료) ① 신청인은 인증기관에 개인정보 보호 인증 심사에 소요되는 수수료를 납부
하여야 한다.
② 보호위원회는 개인정보 보호 인증 심사에 투입되는 인증 심사원의 수 및 인증심사에 필요한 일수 등을 고려하여
제1항에 따른 수수료 산정을 위한 구체적인 기준을 정하여 고시한다.<개정 2017. 7. 26., 2020. 8. 4.>
[본조신설 2016. 7. 22.]",23,23,222,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
kr-pipa-decree-20260519__0061,kr-pipa-decree-20260519,61,제34조의4,제34조의4(인증취소),ARTICLE,"제34조의4(인증취소) ① 인증기관은 법 제32조의2제3항에 따라 개인정보 보호 인증을 취소하려는 경우에는 제34조의
2제5항에 따른 인증위원회의 심의ㆍ의결을 거쳐야 한다.
② 보호위원회 또는 인증기관은 법 제32조의2제3항에 따라 인증을 취소한 경우에는 그 사실을 당사자에게 통보하
고, 관보 또는 인증기관의 홈페이지에 공고하거나 게시해야 한다.<개정 2017. 7. 26., 2020. 8. 4.>
[본조신설 2016. 7. 22.]",23,23,244,true,true,false,false,true,false,false,2026-05-19,active,https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=286175,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법 시행령(대통령령)(제36340호)(20260519).pdf
